id,priority_date,cite_number
CN-111932227-A,27/09/2020,
CN-112132624-A,27/09/2020,
CN-112162781-A,24/09/2020,
CN-111932563-A,23/09/2020,
CN-113489669-A,23/09/2020,
CN-112184190-A,21/09/2020,
CN-114819932-A,21/09/2020,
CN-112087305-A,18/09/2020,
CN-111931772-A,18/09/2020,
CN-108052392-B,26/12/2017,
CN-107637175-A,02/04/2015,
CN-112217635-A,16/09/2020,
CN-114788219-A,16/09/2019,
CN-114268447-A,16/09/2020,
CN-111814175-A,15/09/2020,
CN-111930897-A,14/09/2020,
CN-112217797-A,09/09/2020,
CN-112073514-A,09/09/2020,
CN-112084408-A,08/09/2020,
CN-112069782-A,08/09/2020,
CN-112085091-A,07/09/2020,
CN-111680251-A,28/05/2020,
CN-111638876-A,28/05/2020,
CN-112071422-A,04/09/2020,
CN-112016760-A,04/09/2020,
CN-112016118-A,31/05/2019,
CN-112070946-A,02/09/2020,
CN-111984601-A,31/08/2020,
CN-114117507-A,28/08/2020,
CN-114205072-A,27/08/2020,
CN-112054878-A,18/08/2020,
CN-114641788-A,07/11/2019,
CN-114270387-A,16/08/2019,
CN-111611557-A,30/04/2020,
CN-111882437-A,11/08/2020,
CN-111666328-A,29/04/2020,
CN-112019603-A,10/08/2020,
CN-111680477-A,28/04/2020,
CN-111651508-A,27/04/2020,
CN-111506666-A,26/04/2020,
CN-111950416-A,31/07/2020,
CN-111898550-A,31/07/2020,
CN-111899019-A,28/07/2020,
CN-111599449-A,27/07/2020,
CN-111797245-A,27/07/2020,
CN-111883112-A,27/07/2020,
CN-111797942-A,23/07/2020,
CN-111814733-A,23/07/2020,
CN-111736922-A,23/07/2020,
CN-112561460-A,02/04/2020,
CN-111737356-A,17/07/2020,
CN-111563268-A,15/07/2020,
CN-111882533-A,15/07/2020,
CN-114467107-A,23/07/2019,
CN-111915432-A,27/03/2020,
CN-111917729-A,09/07/2020,
CN-111539700-A,08/07/2020,
CN-113632108-A,12/04/2019,
CN-112766949-A,02/07/2020,
CN-112866374-A,02/07/2020,
CN-111784319-A,02/07/2020,
CN-111782652-A,30/06/2020,
CN-111866088-A,29/06/2020,
CN-111835737-A,29/06/2020,
CN-111783471-A,29/06/2020,
CN-114008606-A,02/07/2019,
CN-111694652-A,24/06/2020,
CN-111695544-A,23/06/2020,
CN-111797739-A,23/06/2020,
CN-111753496-A,22/06/2020,
CN-111737350-A,19/06/2020,
CN-113824755-A,19/06/2020,
CN-111428451-A,09/06/2020,
CN-111724264-A,08/06/2020,
CN-111626722-A,01/06/2020,
CN-111666124-A,29/05/2020,
CN-111783830-A,29/05/2020,
CN-111626039-A,26/05/2020,
CN-111680968-A,25/05/2020,
CN-111696029-A,22/05/2020,
CN-111641695-A,19/05/2020,
CN-111523897-A,06/05/2020,
CN-111651652-A,30/04/2020,
CN-111882433-A,02/05/2019,
CN-111666493-A,30/04/2020,
CN-111611601-A,30/04/2020,
CN-111698645-A,29/04/2020,
CN-111708861-A,29/04/2020,
CN-111666298-A,29/04/2020,
CN-111524524-A,28/04/2020,
CN-111652245-A,28/04/2020,
CN-111615134-A,27/04/2020,
CN-111585994-A,27/04/2020,
CN-111669466-A,27/04/2020,
CN-107103537-B,20/06/2017,
CN-111222881-A,31/12/2019,
CN-111599423-A,24/04/2020,
CN-111641586-A,24/04/2020,
CN-111679959-A,23/04/2020,
CN-111552738-A,20/04/2020,
CN-111221802-A,23/12/2019,
CN-111611599-A,16/04/2020,
CN-111510450-A,13/04/2020,
CN-111506557-A,10/04/2020,
CN-111476670-A,08/04/2020,
CN-111510347-A,08/04/2020,
CN-111008251-A,06/12/2019,
CN-111160997-A,02/04/2020,
CN-111506926-A,30/03/2020,
CN-111489150-A,27/03/2020,
CN-114127764-A,15/04/2019,
CN-111475287-A,24/03/2020,
CN-111489157-A,19/03/2020,
CN-111415114-A,16/03/2020,
CN-111400403-A,14/03/2020,
CN-111402104-A,12/03/2020,
CN-111291415-A,12/03/2020,
CN-112417031-A,22/08/2019,
CN-113379415-A,10/03/2020,
CN-110751563-A,31/10/2019,
CN-110992053-B,31/12/2019,
CN-112997446-A,13/11/2018,
CN-111340530-A,17/02/2020,
CN-111582863-A,15/02/2019,
CN-111311265-A,13/02/2020,
CN-110647586-A,25/09/2019,
CN-111260364-A,22/01/2020,
CN-111292193-A,21/01/2020,
CN-111310200-A,20/01/2020,
CN-111275483-A,15/01/2020,
CN-111242614-A,12/01/2020,
CN-111210548-A,08/01/2020,
CN-110555776-A,27/08/2019,
CN-111198922-A,02/01/2020,
CN-111125741-A,31/12/2019,
CN-111275549-A,31/12/2019,
CN-111131269-A,27/12/2019,
CN-111105310-A,25/12/2019,
CN-111143341-A,25/12/2019,
CN-111127028-A,24/12/2019,
CN-111159286-A,11/12/2019,
CN-110992031-A,02/12/2019,
CN-110969448-A,02/12/2019,
CN-111161059-A,29/11/2019,
CN-111046102-A,27/11/2019,
CN-110888883-A,26/11/2019,
CN-110990884-A,26/11/2019,
CN-111311207-A,22/11/2019,
CN-110910249-A,22/11/2019,
CN-111008843-A,21/11/2019,
CN-112819461-A,18/11/2019,
CN-110288475-A,26/06/2019,
CN-110808841-A,08/11/2019,
CN-110825776-A,07/11/2019,
CN-112765154-A,06/11/2019,
CN-113168624-A,21/11/2018,
CN-110839067-A,31/10/2019,
CN-110765146-A,21/10/2019,
CN-110704451-A,14/10/2019,
CN-110728515-A,28/09/2019,
CN-110633965-A,20/09/2019,
CN-110602133-A,20/09/2019,
CN-110784517-A,20/09/2019,
CN-110570310-A,17/09/2019,
CN-110570289-A,13/09/2019,
CN-112491777-A,12/09/2019,
CN-110727498-A,03/09/2019,
CN-112448923-A,30/08/2019,
CN-110570191-A,27/08/2019,
CN-110570299-A,27/08/2019,
CN-110570298-A,27/08/2019,
CN-110427767-A,08/08/2019,
CN-112689834-A,02/08/2018,
CN-110555017-A,25/07/2019,
CN-112567706-A,17/07/2018,
CN-112767153-A,01/02/2019,
CN-113128989-A,01/02/2019,
CN-111784350-A,31/01/2019,
CN-112115101-A,20/06/2019,
CN-111835519-A,19/04/2019,
CN-110730959-A,21/04/2018,
CN-109993529-A,29/03/2019,
CN-204982434-U,30/09/2015,
CN-111695897-A,14/03/2019,
CN-111625532-A,28/02/2019,
CN-111507787-A,30/01/2019,
CN-109727006-A,06/12/2018,
CN-109658104-A,20/12/2018,
CN-109376198-A,10/10/2018,
CN-111127002-A,01/11/2018,
CN-110928674-A,20/09/2018,
CN-204475933-U,03/02/2015,
CN-108961065-A,25/06/2018,
CN-110633199-A,22/06/2018,
CN-204296670-U,27/10/2014,
CN-110349017-A,01/04/2018,
CN-111433800-A,28/12/2017,
CN-114492148-B,06/04/2022,
CN-114742058-B,11/04/2022,
CN-111163485-B,17/12/2019,
CN-109710692-B,21/12/2018,
CN-110941860-B,10/12/2019,
CN-110995446-B,05/12/2019,
CN-114826730-B,22/04/2022,
CN-111008218-B,04/12/2019,
CN-109658098-B,14/12/2018,
CN-110032568-B,20/12/2018,
CN-107103537-A,20/06/2017,
CN-109754321-B,27/12/2018,
CN-109829815-B,12/01/2019,
CN-110995443-B,02/12/2019,
CN-109951441-B,23/01/2019,
CN-111078723-B,29/11/2019,
CN-109615443-B,30/01/2019,
CN-110008733-B,31/01/2019,
CN-110851813-B,11/11/2019,
CN-110784324-B,08/11/2019,
CN-110879900-B,07/11/2019,
CN-110782255-B,06/11/2019,
CN-114897527-B,20/05/2022,
CN-110912702-B,25/10/2019,
CN-110750762-B,21/10/2019,
CN-110730450-B,18/10/2019,
CN-110704196-B,15/10/2019,
CN-109978493-B,20/02/2019,
CN-110706108-B,30/09/2019,
CN-109961255-B,18/02/2019,
CN-110659967-B,26/09/2019,
CN-110601857-B,25/09/2019,
CN-110493008-B,19/09/2019,
CN-110706102-B,03/09/2019,
CN-110689344-B,30/08/2019,
CN-110490613-B,27/08/2019,
CN-110363512-B,12/07/2019,
CN-110222010-B,11/06/2019,
CN-110210238-B,31/05/2019,
CN-114971796-B,27/05/2022,
CN-110086607-B,13/03/2019,
CN-110099108-B,26/04/2019,
CN-114780932-B,21/06/2022,
CN-110222053-B,21/05/2019,
CN-110163517-B,24/05/2019,
CN-112101941-A,17/09/2020,
CN-112115201-B,16/09/2020,
CN-112115201-A,16/09/2020,
CN-112132578-A,16/09/2020,
CN-112132578-B,16/09/2020,
CN-111930846-B,15/09/2020,
CN-111930846-A,15/09/2020,
CN-109063084-A,24/07/2018,
CN-109067719-B,23/07/2018,
CN-112585930-A,11/09/2020,
CN-112073247-A,10/09/2020,
CN-112073247-B,10/09/2020,
CN-112163241-A,09/09/2020,
CN-111967889-B,08/09/2020,
CN-116089968-A,04/11/2022,
CN-112017788-B,07/09/2020,
CN-112085721-A,07/09/2020,
CN-108901261-A,10/07/2018,
CN-115834593-A,02/11/2022,
CN-111915936-B,03/09/2020,
CN-111915936-A,03/09/2020,
CN-111951112-A,01/09/2020,
CN-111931471-A,31/08/2020,
CN-115660903-A,31/10/2022,
CN-112055067-A,28/08/2020,
CN-111967862-A,28/08/2020,
CN-111988421-B,28/08/2020,
CN-112055067-B,28/08/2020,
CN-111988421-A,28/08/2020,
CN-112084201-A,27/08/2020,
CN-108921554-A,25/06/2018,
CN-110619584-A,20/06/2018,
CN-115841382-A,26/10/2022,
CN-112084260-A,21/08/2020,
CN-110610418-B,15/06/2018,
CN-110610418-A,15/06/2018,
CN-111968714-A,19/08/2020,
CN-114402573-A,12/09/2019,
CN-111968714-B,19/08/2020,
CN-114424497-A,12/09/2019,
CN-111914034-A,19/08/2020,
CN-110998572-A,04/08/2017,
CN-111813836-A,13/08/2020,
CN-112118292-A,13/08/2020,
CN-108810187-B,01/03/2018,
CN-112116347-A,12/08/2020,
CN-111951096-A,11/08/2020,
CN-115577389-A,20/10/2022,
CN-108876608-B,30/05/2018,
CN-115357827-A,20/10/2022,
CN-111861285-A,07/08/2020,
CN-111861737-A,06/08/2020,
CN-111861737-B,06/08/2020,
CN-108880789-B,23/05/2018,
CN-112019330-A,04/08/2020,
CN-111914024-A,30/07/2020,
CN-111914024-B,30/07/2020,
CN-115330421-A,14/10/2022,
CN-111917859-A,28/07/2020,
CN-115330421-B,14/10/2022,
CN-111866781-B,28/07/2020,
CN-111917859-B,28/07/2020,
CN-111866781-A,28/07/2020,
CN-108665288-B,11/05/2018,
CN-111862063-A,27/07/2020,
CN-115310137-A,11/10/2022,
CN-111770317-A,22/07/2020,
CN-115310137-B,11/10/2022,
CN-115330087-B,11/10/2022,
CN-111770317-B,22/07/2020,
CN-111598571-A,20/07/2020,
CN-115309515-A,10/10/2022,
CN-115328621-A,10/10/2022,
CN-115309515-B,10/10/2022,
CN-111862034-B,15/07/2020,
CN-108615062-A,19/04/2018,
CN-108615062-B,19/04/2018,
CN-111989892-B,09/04/2018,
CN-114127768-A,11/07/2019,
CN-111813857-A,02/07/2020,
CN-111768199-A,30/06/2020,
CN-115936707-A,30/09/2022,
CN-115664724-A,30/09/2022,
CN-111835561-A,29/06/2020,
CN-111813518-A,29/06/2020,
CN-111736909-B,24/06/2020,
CN-111814064-A,24/06/2020,
CN-111736909-A,24/06/2020,
CN-111798289-A,24/06/2020,
CN-111917896-A,23/06/2020,
CN-111737352-A,23/06/2020,
CN-111737352-B,23/06/2020,
CN-111858998-A,23/06/2020,
CN-111917896-B,23/06/2020,
CN-111858998-B,23/06/2020,
CN-111741000-A,22/06/2020,
CN-111741000-B,22/06/2020,
CN-111708586-A,22/06/2020,
CN-111708586-B,22/06/2020,
CN-111738837-A,22/06/2020,
CN-111711521-A,19/06/2020,
CN-115455022-A,23/09/2022,
CN-115511407-A,20/09/2022,
CN-108564330-B,28/02/2018,
CN-111695856-A,08/06/2020,
CN-115456626-A,19/09/2022,
CN-115456626-B,19/09/2022,
CN-111915294-A,03/06/2020,
CN-113783822-B,03/06/2020,
CN-111885212-B,03/06/2020,
CN-113783822-A,03/06/2020,
CN-111885212-A,03/06/2020,
CN-115529168-B,16/09/2022,
CN-111626884-B,01/06/2020,
CN-111639916-A,01/06/2020,
CN-111682945-B,29/05/2020,
CN-111682945-A,29/05/2020,
CN-111756545-A,29/05/2020,
CN-111614777-B,27/05/2020,
CN-111614777-A,27/05/2020,
CN-111552213-B,21/05/2020,
CN-111601312-B,14/05/2020,
CN-111601312-A,14/05/2020,
CN-113875188-A,24/05/2019,
CN-111600871-A,13/05/2020,
CN-111600871-B,13/05/2020,
CN-111601397-A,08/05/2020,
CN-111601397-B,08/05/2020,
CN-111553298-A,07/05/2020,
CN-111553298-B,07/05/2020,
CN-115438340-A,31/08/2022,
CN-115473894-A,31/08/2022,
CN-111611614-A,29/04/2020,
CN-113841149-A,16/05/2019,
CN-111553712-A,28/04/2020,
CN-111553144-A,28/04/2020,
CN-111526201-B,28/04/2020,
CN-111526201-A,28/04/2020,
CN-111694936-B,26/04/2020,
CN-111553241-A,24/04/2020,
CN-108540335-B,20/12/2017,
CN-108228744-B,19/12/2017,
CN-109936601-B,18/12/2017,
CN-111625594-A,22/04/2020,
CN-115396209-A,26/08/2022,
CN-108045375-A,12/12/2017,
CN-111507695-A,17/04/2020,
CN-111507695-B,17/04/2020,
CN-111490994-A,16/04/2020,
CN-111490994-B,16/04/2020,
CN-111445162-A,15/04/2020,
CN-111539706-A,14/04/2020,
CN-111698278-A,10/04/2020,
CN-111698278-B,10/04/2020,
CN-111629027-B,10/04/2020,
CN-111522826-A,10/04/2020,
CN-111488349-A,08/04/2020,
CN-111581181-B,07/04/2020,
CN-111581181-A,07/04/2020,
CN-111462853-B,05/04/2020,
CN-108173658-B,22/11/2017,
CN-111462853-A,05/04/2020,
CN-115329876-A,17/08/2022,
CN-115065563-A,17/08/2022,
CN-115065563-B,17/08/2022,
CN-111555771-A,03/04/2020,
CN-111461886-B,01/04/2020,
CN-115051878-A,16/08/2022,
CN-111461886-A,01/04/2020,
CN-115051878-B,16/08/2022,
CN-111464633-B,31/03/2020,
CN-111464633-A,31/03/2020,
CN-108173899-B,14/11/2017,
CN-115345634-A,15/08/2022,
CN-111464310-B,30/03/2020,
CN-111429015-A,30/03/2020,
CN-111432010-A,30/03/2020,
CN-111429015-B,30/03/2020,
CN-111447274-B,26/03/2020,
CN-111339545-A,20/03/2020,
CN-115018433-B,10/08/2022,
CN-111459935-A,20/03/2020,
CN-115018433-A,10/08/2022,
CN-111414374-A,20/03/2020,
CN-111427923-A,19/03/2020,
CN-111489156-A,18/03/2020,
CN-111415236-A,17/03/2020,
CN-111415236-B,17/03/2020,
CN-111723158-A,16/03/2020,
CN-111061813-B,16/03/2020,
CN-111061813-A,16/03/2020,
CN-111507747-B,06/03/2020,
CN-115408046-A,03/08/2022,
CN-113678402-A,25/03/2019,
CN-111275905-A,05/03/2020,
CN-111429136-B,05/03/2020,
CN-111309929-B,05/03/2020,
CN-111222181-B,04/03/2020,
CN-111222181-A,04/03/2020,
CN-111371781-A,03/03/2020,
CN-111311415-A,28/02/2020,
CN-111369237-B,28/02/2020,
CN-111339203-B,28/02/2020,
CN-115147224-A,27/07/2022,
CN-111339191-B,20/02/2020,
CN-111309809-A,19/02/2020,
CN-111311260-A,19/02/2020,
CN-111291421-A,17/02/2020,
CN-111444261-A,13/02/2020,
CN-111340483-A,12/02/2020,
CN-111314086-A,11/02/2020,
CN-115208924-A,19/07/2022,
CN-115208924-B,19/07/2022,
CN-115169906-A,12/07/2022,
CN-113330473-A,22/01/2019,
CN-115222410-A,12/07/2022,
CN-111275420-B,19/01/2020,
CN-111275420-A,19/01/2020,
CN-113302876-A,21/01/2019,
CN-111260290-A,16/01/2020,
CN-111260459-A,13/01/2020,
CN-115017236-B,04/07/2022,
CN-111241594-A,06/01/2020,
CN-115203138-A,04/07/2022,
CN-111080300-A,04/01/2020,
CN-112288433-B,17/11/2020,
CN-204018269-U,27/08/2014,
CN-111815310-A,31/08/2020,
CN-112037873-A,31/08/2020,
CN-111770202-A,31/08/2020,
CN-111949738-A,01/09/2020,
CN-112035575-A,03/09/2020,
CN-112085601-A,04/09/2020,
CN-112182640-A,04/09/2020,
CN-112069263-A,09/09/2020,
CN-111800384-A,02/06/2020,
CN-112287361-A,11/09/2020,
CN-112202564-A,14/09/2020,
CN-112085625-A,14/09/2020,
CN-112083950-A,14/09/2020,
CN-112258192-A,15/09/2020,
CN-112100378-A,15/09/2020,
CN-112134879-A,21/09/2020,
CN-112116912-A,23/09/2020,
CN-112654011-A,25/09/2019,
CN-112288576-A,24/09/2020,
CN-112202581-A,24/09/2020,
CN-111898155-A,19/06/2020,
CN-111915295-A,23/06/2020,
CN-111768195-A,23/06/2020,
CN-112288441-A,28/09/2020,
CN-111915325-A,24/06/2020,
CN-111768096-A,24/06/2020,
CN-113934693-A,29/06/2020,
CN-111768198-A,30/06/2020,
CN-111832046-A,02/07/2020,
CN-114372051-A,16/10/2020,
CN-112181599-A,16/10/2020,
CN-111966757-A,20/10/2020,
CN-111966503-A,20/10/2020,
CN-112258885-A,20/10/2020,
CN-112261035-A,20/10/2020,
CN-112272181-A,26/10/2020,
CN-112184428-A,26/10/2020,
CN-111815329-A,25/07/2020,
CN-112001683-A,27/10/2020,
CN-112270752-A,29/10/2020,
CN-112002436-A,28/07/2020,
CN-111861415-A,28/07/2020,
CN-112269915-A,30/10/2020,
CN-111914243-A,30/07/2020,
CN-111881294-A,30/07/2020,
CN-114078033-A,31/07/2020,
CN-112367469-A,01/11/2020,
CN-112311798-A,02/11/2020,
CN-112422526-A,03/11/2020,
CN-112329443-A,03/11/2020,
CN-114445073-A,04/11/2020,
CN-112434157-A,05/11/2020,
CN-111899007-A,10/08/2020,
CN-112016910-A,12/08/2020,
CN-207931829-U,16/03/2018,
CN-114731279-A,25/11/2019,
CN-112259190-A,16/11/2020,
CN-112395590-A,17/11/2020,
CN-112330412-A,17/11/2020,
CN-112037056-A,20/08/2020,
CN-112531891-A,19/11/2020,
CN-112511515-A,19/11/2020,
CN-112131545-A,20/11/2020,
CN-112308563-A,20/11/2020,
CN-112581344-A,20/11/2020,
CN-112328699-A,20/11/2020,
CN-112102118-A,27/08/2020,
CN-112487088-A,26/11/2020,
CN-112288451-A,26/11/2020,
CN-112565219-A,26/11/2020,
CN-112468497-A,26/11/2020,
CN-114830594-A,10/12/2019,
CN-112751824-A,30/11/2020,
CN-112037881-A,02/09/2020,
CN-112149162-A,03/09/2020,
CN-112508562-A,01/12/2020,
CN-112508559-A,01/12/2020,
CN-112507141-A,01/12/2020,
CN-112382376-A,03/12/2020,
CN-113011804-A,03/12/2019,
CN-112508383-A,03/12/2020,
CN-112529641-A,04/12/2020,
CN-112150129-A,07/09/2020,
CN-112418819-A,07/12/2020,
CN-112487480-A,08/12/2020,
CN-112527433-A,08/12/2020,
CN-112560024-A,09/12/2020,
CN-112465642-A,09/12/2020,
CN-112600905-A,09/12/2020,
CN-114629469-A,09/12/2020,
CN-112597241-A,10/12/2020,
CN-112053081-A,15/09/2020,
CN-108629589-B,13/05/2018,
CN-112598039-A,15/12/2020,
CN-108711092-B,17/05/2018,
CN-112560057-A,16/12/2020,
CN-112506998-A,16/12/2020,
CN-114707981-A,16/12/2020,
CN-112231415-A,16/12/2020,
CN-112448961-A,18/12/2020,
CN-112131548-A,25/09/2020,
CN-112560096-A,21/12/2020,
CN-112631700-A,22/12/2020,
CN-112507012-A,10/10/2020,
CN-112651833-A,23/12/2020,
CN-112163811-A,28/09/2020,
CN-112187476-A,28/09/2020,
CN-112163917-A,28/09/2020,
CN-112181794-A,29/09/2020,
CN-112184245-A,30/09/2020,
CN-112132669-A,30/09/2020,
CN-112712649-A,25/12/2020,
CN-112529477-A,29/12/2020,
CN-112948775-A,14/12/2020,
CN-112287311-A,29/12/2020,
CN-112632080-A,29/12/2020,
CN-112686004-A,30/12/2020,
CN-112685199-A,30/12/2020,
CN-110825918-B,23/07/2018,
CN-112822255-A,31/12/2020,
CN-112636930-A,31/12/2020,
CN-112699170-A,31/12/2020,
CN-112053274-A,12/10/2020,
CN-112232656-A,13/10/2020,
CN-112333217-A,07/01/2021,
CN-112686640-A,22/12/2020,
CN-113468271-A,20/10/2020,
CN-112732835-A,12/01/2021,
CN-112866025-A,14/01/2021,
CN-112751676-A,14/01/2021,
CN-112364387-A,23/10/2020,
CN-103661754-B,06/12/2013,
CN-112887076-A,15/01/2021,
CN-112233000-A,26/10/2020,
CN-112001781-A,27/10/2020,
CN-112184451-A,27/10/2020,
CN-108921560-B,27/07/2018,
CN-112286881-A,28/10/2020,
CN-112769567-A,19/01/2021,
CN-115136543-A,19/02/2020,
CN-112819464-A,20/01/2021,
CN-112419068-A,20/01/2021,
CN-112910974-A,21/01/2021,
CN-112883428-A,21/01/2021,
CN-112785432-A,22/01/2021,
CN-112866255-A,22/01/2021,
CN-113055432-A,23/01/2021,
CN-112328656-A,02/11/2020,
CN-112307447-A,03/11/2020,
CN-112838930-A,25/01/2021,
CN-112435127-A,26/01/2021,
CN-114793223-A,26/01/2021,
CN-112416577-A,05/11/2020,
CN-112286689-A,05/11/2020,
CN-112765667-A,29/01/2021,
CN-115280352-A,13/03/2020,
CN-109191132-B,20/08/2018,
CN-108965474-B,27/08/2018,
CN-112507334-A,02/02/2021,
CN-112035542-A,28/08/2020,
CN-112328601-A,16/11/2020,
CN-112270009-A,16/11/2020,
CN-112328285-A,18/11/2020,
CN-112381542-A,18/11/2020,
CN-112529711-A,07/02/2021,
CN-112417899-A,20/11/2020,
CN-114238887-A,20/11/2020,
CN-112270594-A,25/11/2020,
CN-112434237-A,25/11/2020,
CN-112465639-A,25/11/2020,
CN-112541759-A,30/11/2020,
CN-111181796-B,09/11/2018,
CN-112817912-A,20/02/2021,
CN-112968780-A,22/02/2021,
CN-112860531-A,22/02/2021,
CN-112601047-A,22/02/2021,
CN-112927073-A,23/02/2021,
CN-112925968-A,25/02/2021,
CN-112950204-A,25/02/2021,
CN-112565307-A,25/02/2021,
CN-109326138-B,18/10/2018,
CN-112580112-A,26/02/2021,
CN-112966150-A,26/02/2021,
CN-112558872-A,10/12/2020,
CN-112559337-A,10/12/2020,
CN-111274612-B,04/12/2018,
CN-112561701-A,15/12/2020,
CN-112927078-A,03/03/2021,
CN-112527257-A,16/12/2020,
CN-112528040-A,16/12/2020,
CN-112508704-A,17/12/2020,
CN-112597321-A,05/03/2021,
CN-113158227-A,08/03/2021,
CN-113392411-A,11/03/2020,
CN-112598516-A,22/12/2020,
CN-112632249-A,22/12/2020,
CN-111355584-B,21/12/2018,
CN-111369243-B,24/12/2018,
CN-113051609-A,12/03/2021,
CN-113159946-A,13/03/2021,
CN-111385096-B,28/12/2018,
CN-109710239-B,29/12/2018,
CN-113810453-A,28/12/2020,
CN-112650514-A,28/12/2020,
CN-109670827-B,29/11/2018,
CN-112651752-A,30/12/2020,
CN-113065143-A,17/03/2021,
CN-112642162-A,31/12/2020,
CN-112989046-A,18/03/2021,
CN-112926981-A,18/03/2021,
CN-112990583-A,19/03/2021,
CN-113094429-A,19/03/2021,
CN-109377378-B,11/12/2018,
CN-113079139-A,23/03/2021,
CN-112767181-A,08/01/2021,
CN-112712380-A,08/01/2021,
CN-109670956-B,21/12/2018,
CN-109741180-B,26/12/2018,
CN-112733167-A,13/01/2021,
CN-109640054-B,28/12/2018,
CN-112734432-A,30/03/2021,
CN-112866421-A,30/03/2021,
CN-113691633-A,30/03/2021,
CN-113673991-A,30/03/2021,
CN-112804066-A,30/03/2021,
CN-112738280-A,30/03/2021,
CN-109741064-B,10/01/2019,
CN-112765681-A,07/04/2021,
CN-113079025-A,07/04/2021,
CN-110009180-B,23/01/2019,
CN-113138880-A,09/04/2021,
CN-109885258-B,01/02/2019,
CN-112925898-A,13/04/2021,
CN-113296576-A,13/04/2021,
CN-113205378-A,13/04/2021,
CN-113627902-A,06/05/2020,
CN-113077344-A,15/04/2021,
CN-112948847-A,02/02/2021,
CN-112948469-A,16/04/2021,
CN-113139683-A,19/04/2021,
CN-113938856-A,29/06/2020,
CN-112906061-A,08/02/2021,
CN-113395164-A,22/04/2021,
CN-113191752-A,22/04/2021,
CN-109862103-B,26/02/2019,
CN-109933407-B,26/02/2019,
CN-112994872-A,26/04/2021,
CN-113157949-A,27/04/2021,
CN-112991067-A,28/04/2021,
CN-113159013-A,28/04/2021,
CN-113206745-A,29/04/2021,
CN-113240530-A,30/04/2021,
CN-113052587-A,30/04/2021,
CN-109949035-B,15/03/2019,
CN-110113166-B,21/03/2019,
CN-109831313-B,19/03/2019,
CN-113220640-A,07/05/2021,
CN-113420320-A,08/05/2021,
CN-110109684-B,04/04/2019,
CN-112800140-A,02/03/2021,
CN-113468118-A,11/05/2021,
CN-111279664-B,04/05/2018,
CN-112950237-A,12/05/2021,
CN-112950203-A,04/03/2021,
CN-113452747-A,13/05/2021,
CN-113360904-A,17/05/2021,
CN-113129021-A,18/05/2021,
CN-113300851-A,18/05/2021,
CN-114746858-A,20/05/2020,
CN-110177131-B,26/04/2019,
CN-110223063-B,07/05/2019,
CN-113300467-A,25/05/2021,
CN-113222725-A,25/05/2021,
CN-115239446-A,25/05/2021,
CN-112907115-A,18/03/2021,
CN-113329075-A,27/05/2021,
CN-116250210-A,27/05/2020,
CN-113159935-A,27/05/2021,
CN-113037504-A,28/05/2021,
CN-113343677-A,28/05/2021,
CN-112965729-A,23/03/2021,
CN-113222593-A,24/03/2021,
CN-113297133-A,01/06/2021,
CN-113259590-A,02/06/2021,
CN-113259119-A,02/06/2021,
CN-113254964-A,02/06/2021,
CN-113067901-A,02/06/2021,
CN-112039822-B,03/06/2019,
CN-113381991-A,04/06/2021,
CN-115438353-A,04/06/2021,
CN-113419736-A,08/06/2021,
CN-113347000-A,09/06/2021,
CN-113409078-A,10/06/2021,
CN-113438650-A,10/06/2021,
CN-110189464-B,13/06/2019,
CN-110380860-B,19/06/2019,
CN-210895537-U,19/06/2019,
CN-113051594-A,08/04/2021,
CN-113222481-A,16/06/2021,
CN-112927092-A,12/04/2021,
CN-110457389-B,12/07/2019,
CN-113421160-A,21/06/2021,
CN-113127571-A,21/06/2021,
CN-113420018-A,22/06/2021,
CN-113312647-A,23/06/2021,
CN-113425248-A,24/06/2021,
CN-113515772-A,20/04/2021,
CN-110502557-B,23/07/2019,
CN-110351297-B,23/07/2019,
CN-113452781-A,28/06/2021,
CN-113342249-A,29/06/2021,
CN-113472783-A,30/06/2021,
CN-113595986-A,30/06/2021,
CN-116076066-A,30/06/2020,
CN-113420869-A,30/06/2021,
CN-113179286-A,30/06/2021,
CN-110647553-B,02/08/2019,
CN-110535916-B,09/08/2019,
CN-113542250-A,09/07/2021,
CN-110489488-B,21/08/2019,
CN-110517146-B,30/08/2019,
CN-113660088-A,12/07/2021,
CN-113450083-A,12/07/2021,
CN-113541959-A,12/07/2021,
CN-115618321-A,16/07/2021,
CN-110599141-B,16/09/2019,
CN-110602694-B,16/09/2019,
CN-110572404-B,12/09/2019,
CN-116157818-A,28/07/2020,
CN-112527890-B,19/09/2019,
CN-112529647-B,19/09/2019,
CN-114124428-A,21/07/2021,
CN-113971294-A,24/07/2020,
CN-113569298-A,23/07/2021,
CN-110719322-B,25/09/2019,
CN-204458030-U,17/02/2015,
CN-110717753-B,26/09/2019,
CN-110601834-B,30/09/2019,
CN-113190322-A,25/05/2021,
CN-110602246-B,26/09/2019,
CN-113486664-A,26/07/2021,
CN-113469717-A,26/07/2021,
CN-113299294-A,26/05/2021,
CN-110585733-B,30/09/2019,
CN-113612766-A,30/07/2021,
CN-113223494-A,31/05/2021,
CN-113362839-A,01/06/2021,
CN-113592476-A,02/08/2021,
CN-113609334-A,02/08/2021,
CN-113592653-A,02/08/2021,
CN-110602695-B,18/10/2019,
CN-113902555-A,03/08/2021,
CN-110853216-B,18/10/2019,
