id,priority_date,cite_number
KR-20200090056-A,18/01/2019,
KR-20200084162-A,02/01/2019,
KR-20200093917-A,29/01/2019,
KR-20210074156-A,11/12/2019,
KR-20220015601-A,31/07/2020,
KR-20200093880-A,29/01/2019,
KR-20210117692-A,20/03/2020,
KR-20210115718-A,16/03/2020,
KR-20200093971-A,29/01/2019,
KR-20220018326-A,06/08/2020,
KR-20190128479-A,08/05/2018,
KR-20210018749-A,28/02/2020,
KR-20210106104-A,20/02/2020,
KR-20210094866-A,22/01/2020,
KR-20210090806-A,13/01/2020,
KR-20210090375-A,10/01/2020,
KR-20210074148-A,11/12/2019,
KR-20200094956-A,31/01/2019,
KR-20200095273-A,31/01/2019,
KR-20210085647-A,31/12/2019,
KR-20210074147-A,11/12/2019,
KR-20210084954-A,30/12/2019,
KR-20200081324-A,27/12/2018,
KR-20210082890-A,26/12/2019,
KR-20210078309-A,18/12/2019,
KR-20230099392-A,27/12/2021,
KR-20220045025-A,16/08/2019,
KR-20230085294-A,07/12/2021,
KR-20220026326-A,25/08/2020,
KR-20210078308-A,18/12/2019,
KR-20210078307-A,18/12/2019,
KR-20210077975-A,18/12/2019,
KR-20210077940-A,18/12/2019,
KR-20220037784-A,18/09/2020,
KR-20210078291-A,18/12/2019,
KR-20210078297-A,18/12/2019,
KR-20210045905-A,17/10/2019,
KR-20210073104-A,10/12/2019,
KR-20200101541-A,01/02/2019,
KR-20200027762-A,05/09/2018,
KR-20210073059-A,10/12/2019,
KR-20210073098-A,10/12/2019,
KR-20210073097-A,10/12/2019,
KR-20220041334-A,25/09/2020,
KR-20210071394-A,06/12/2019,
KR-20220007482-A,10/07/2020,
KR-20210067493-A,29/11/2019,
KR-20200099432-A,14/02/2019,
KR-20220043532-A,29/09/2020,
KR-20190131943-A,18/05/2018,
KR-20220043531-A,29/09/2020,
KR-20210067138-A,29/11/2019,
KR-20210067518-A,29/11/2019,
KR-20210065549-A,27/11/2019,
KR-20210065426-A,27/11/2019,
KR-20190133997-A,24/05/2018,
KR-20200062059-A,26/11/2018,
KR-20210061676-A,20/11/2019,
KR-20220049428-A,14/10/2020,
KR-20220007483-A,10/07/2020,
KR-20210061063-A,19/11/2019,
KR-20210061106-A,19/11/2019,
KR-20210061095-A,19/11/2019,
KR-20200110136-A,19/11/2019,
KR-20210059439-A,15/11/2019,
KR-20210058090-A,13/11/2019,
KR-20210060603-A,11/11/2019,
KR-20210055878-A,08/11/2019,
KR-20210054845-A,06/11/2019,
KR-20210054841-A,06/11/2019,
KR-20190123179-A,23/04/2018,
KR-20210054648-A,05/11/2019,
KR-20210051997-A,31/10/2019,
KR-20210046181-A,18/10/2019,
KR-20210041918-A,08/10/2019,
KR-20210036704-A,26/09/2019,
KR-20210035580-A,24/09/2019,
KR-20210033688-A,19/09/2019,
KR-20200099804-A,15/02/2019,
KR-20200100468-A,18/02/2019,
KR-20190139458-A,08/06/2018,
KR-20190138253-A,09/06/2018,
KR-20190142643-A,18/06/2018,
KR-20190143143-A,20/06/2018,
KR-20200006284-A,10/07/2018,
KR-20200006269-A,10/07/2018,
KR-20200006297-A,10/07/2018,
KR-20200007331-A,12/07/2018,
KR-20200009265-A,18/07/2018,
KR-20200031479-A,14/09/2018,
KR-20200034071-A,20/09/2018,
KR-20200083180-A,17/09/2019,
KR-20200040038-A,08/10/2018,
KR-20220046192-A,07/10/2020,
KR-20200040602-A,10/10/2018,
KR-20220046834-A,08/10/2020,
KR-20200123052-A,15/10/2020,
KR-20200044492-A,19/10/2018,
KR-20200048443-A,30/10/2018,
KR-20200048554-A,30/10/2018,
KR-20200048553-A,30/10/2018,
KR-20210031244-A,11/09/2019,
KR-20200048534-A,30/10/2018,
KR-20200048523-A,30/10/2018,
KR-20200110121-A,10/09/2019,
KR-20220059694-A,03/11/2020,
KR-20220060932-A,05/11/2020,
KR-20200049353-A,31/10/2018,
KR-20210029914-A,09/09/2019,
KR-20200057917-A,19/11/2018,
KR-20200059982-A,22/11/2018,
KR-20220062976-A,09/11/2020,
KR-20200061087-A,23/11/2018,
KR-20200063416-A,27/11/2018,
KR-20210024773-A,26/08/2019,
KR-20220064570-A,12/11/2020,
KR-20200063623-A,28/11/2018,
KR-20210024823-A,26/08/2019,
KR-20210019755-A,13/08/2019,
KR-20200063619-A,28/11/2018,
KR-20210019632-A,12/08/2019,
KR-20210017807-A,09/08/2019,
KR-20210017308-A,07/08/2019,
KR-20210017310-A,07/08/2019,
KR-20210016925-A,06/08/2019,
KR-20210015568-A,02/08/2019,
KR-20210014458-A,30/07/2019,
KR-20200056277-A,25/07/2019,
KR-20210009671-A,17/07/2019,
KR-20210007239-A,10/07/2019,
KR-20200064546-A,29/11/2018,
KR-20200069843-A,07/12/2018,
KR-20210005386-A,03/07/2019,
KR-20200102429-A,22/12/2017,
KR-20200134187-A,12/11/2020,
KR-20220066769-A,16/11/2020,
KR-20200080637-A,27/12/2018,
KR-20200139966-A,05/06/2019,
KR-20210124881-A,07/04/2020,
KR-20220070103-A,20/11/2020,
KR-20200139942-A,05/06/2019,
KR-20200139535-A,04/06/2019,
KR-20200137654-A,31/05/2019,
KR-20200137435-A,30/05/2019,
KR-20220070104-A,20/11/2020,
KR-20220126718-A,26/11/2019,
KR-20200082132-A,28/12/2018,
KR-20200134648-A,23/05/2019,
KR-20190139743-A,31/12/2018,
KR-20210066733-A,28/11/2019,
KR-20210033831-A,19/09/2019,
KR-20220077956-A,02/12/2020,
KR-20200086200-A,08/01/2019,
KR-20220077595-A,02/12/2020,
KR-20220079761-A,04/12/2020,
KR-20200127713-A,03/05/2019,
KR-20200124014-A,23/04/2019,
KR-20200124015-A,23/04/2019,
KR-20200121007-A,15/04/2019,
KR-20200117530-A,04/04/2019,
KR-20200113837-A,26/03/2019,
KR-20200112469-A,22/03/2019,
KR-20220078993-A,04/12/2020,
KR-20220080377-A,07/12/2020,
KR-20220083197-A,11/12/2020,
KR-20220084626-A,14/12/2020,
KR-20200109640-A,13/03/2019,
KR-20220085480-A,15/12/2020,
KR-20220085375-A,15/12/2020,
KR-20200107062-A,06/03/2019,
KR-20200102146-A,21/02/2019,
KR-20220085568-A,15/12/2020,
KR-20220086135-A,16/12/2020,
KR-20190118433-A,10/04/2018,
KR-102531826-B1,15/03/2022,
KR-102551854-B1,20/10/2022,
KR-102509634-B1,20/11/2020,
KR-102509633-B1,20/11/2020,
KR-102513588-B1,26/12/2022,
KR-102544764-B1,16/12/2022,
KR-102528925-B1,30/11/2022,
KR-102530059-B1,08/09/2022,
KR-102517377-B1,21/11/2022,
KR-20220087047-A,17/12/2020,
KR-20210018173-A,17/12/2020,
KR-102488662-B1,27/06/2022,
KR-102501897-B1,31/10/2022,
KR-102532162-B1,27/10/2022,
KR-102545949-B1,14/04/2021,
KR-20220087051-A,17/12/2020,
KR-102537962-B1,20/10/2022,
KR-102508503-B1,20/10/2022,
KR-102506432-B1,19/04/2022,
KR-102495340-B1,17/10/2022,
KR-20220087061-A,17/12/2020,
KR-102544859-B1,27/09/2022,
KR-20220088177-A,18/12/2020,
KR-20220089250-A,21/12/2020,
KR-102495580-B1,27/09/2022,
KR-102481843-B1,26/09/2022,
KR-20220089499-A,21/12/2020,
KR-20220091272-A,23/12/2020,
KR-102530958-B1,26/09/2022,
KR-20220090908-A,23/12/2020,
KR-102501004-B1,19/09/2022,
KR-102495767-B1,16/09/2022,
KR-102523188-B1,07/09/2022,
KR-102505012-B1,01/09/2022,
KR-20220092170-A,24/12/2020,
KR-102519845-B1,05/08/2022,
KR-102564497-B1,02/03/2022,
KR-102557826-B1,28/07/2022,
KR-20220093285-A,27/12/2020,
KR-20220093755-A,28/12/2020,
KR-20220095351-A,29/12/2020,
KR-20220096290-A,31/12/2020,
KR-102519468-B1,11/07/2022,
KR-20220096811-A,31/12/2020,
KR-102521514-B1,01/07/2022,
KR-20220099728-A,07/01/2021,
KR-20220106595-A,22/01/2021,
KR-102564971-B1,30/06/2022,
KR-20220106400-A,22/01/2021,
KR-20220108470-A,27/01/2021,
KR-20190115354-A,02/04/2018,
KR-102464369-B1,27/06/2022,
KR-20220108478-A,27/01/2021,
KR-102465849-B1,15/06/2022,
KR-102511466-B1,13/06/2022,
KR-102472008-B1,08/06/2022,
KR-102463073-B1,03/06/2022,
KR-102459153-B1,31/05/2022,
KR-20220108584-A,27/01/2021,
KR-102454497-B1,24/05/2022,
KR-20210015995-A,28/01/2021,
KR-20220111412-A,02/02/2021,
KR-102482838-B1,04/05/2022,2.0
KR-102550621-B1,22/04/2022,
KR-20220113129-A,05/02/2021,
KR-102562081-B1,20/04/2022,
KR-102479985-B1,19/04/2022,
KR-102555264-B1,19/04/2022,
KR-102479989-B1,19/04/2022,
KR-102479986-B1,19/04/2022,
KR-102479988-B1,19/04/2022,
KR-102425077-B1,08/04/2022,1.0
KR-20220143688-A,19/02/2020,
KR-102444507-B1,22/12/2021,
KR-102447549-B1,07/04/2022,
KR-102464018-B1,04/04/2022,
KR-20220143864-A,19/02/2020,
KR-102498521-B1,25/03/2022,
KR-20220120059-A,22/02/2021,
KR-20220120067-A,22/02/2021,
KR-102456318-B1,18/03/2022,
KR-102495362-B1,18/03/2022,
KR-102479477-B1,07/09/2021,
KR-20220122419-A,26/02/2021,
KR-102526426-B1,15/03/2022,
KR-20220121992-A,26/02/2021,
KR-102452168-B1,08/03/2022,
KR-102471210-B1,07/03/2022,
KR-102445134-B1,03/03/2022,
KR-102481592-B1,28/02/2022,
KR-20210112264-A,04/03/2020,
KR-102473371-B1,23/02/2022,
KR-102466411-B1,18/02/2022,
KR-20220117093-A,16/02/2021,
KR-20220126463-A,09/03/2021,
KR-102553566-B1,14/02/2022,
KR-102468719-B1,10/02/2022,
KR-20220128845-A,15/03/2021,
KR-102470665-B1,25/01/2022,
KR-102456619-B1,24/01/2022,
KR-102526726-B1,20/01/2022,
KR-102473540-B1,17/01/2022,
KR-102390757-B1,14/01/2022,
KR-102457034-B1,10/01/2022,
KR-102351885-B1,09/04/2021,
KR-102458984-B1,28/12/2021,
KR-20220129259-A,16/03/2021,
KR-102517601-B1,27/12/2021,
KR-102538350-B1,24/12/2021,
KR-102459027-B1,22/12/2021,
KR-20220129245-A,16/03/2021,
KR-102541146-B1,22/12/2021,
KR-102544213-B1,16/12/2021,
KR-102477611-B1,15/12/2020,
KR-102517902-B1,30/11/2021,
KR-102433432-B1,04/11/2019,
KR-102391186-B1,24/11/2021,
KR-102557196-B1,23/11/2021,
KR-102550596-B1,17/11/2020,
KR-20220129947-A,17/03/2021,
KR-102419311-B1,08/11/2021,
KR-102566534-B1,05/11/2021,
KR-102545277-B1,04/11/2021,
KR-20220130494-A,18/03/2021,
KR-102393403-B1,28/10/2021,
KR-102546157-B1,12/10/2021,
KR-102513811-B1,06/10/2021,
KR-102418486-B1,28/09/2021,
KR-102539735-B1,28/09/2021,
KR-20220130917-A,19/03/2021,
KR-102494247-B1,09/09/2021,
KR-102453140-B1,07/09/2021,
KR-20220132266-A,23/03/2021,
KR-102550600-B1,01/09/2021,
KR-20220133392-A,25/03/2021,
KR-102370001-B1,03/05/2021,
KR-102563183-B1,19/07/2021,
KR-102485364-B1,26/08/2019,
KR-102558935-B1,09/08/2021,
KR-102356260-B1,06/08/2021,
KR-102414990-B1,03/08/2021,
KR-102518634-B1,02/08/2021,
KR-20220133533-A,25/03/2021,
KR-102368776-B1,16/07/2021,
KR-102450036-B1,07/07/2021,
KR-102534411-B1,05/07/2021,
KR-102540699-B1,02/04/2021,
KR-102388849-B1,02/07/2021,
KR-102324766-B1,01/07/2021,
KR-102304808-B1,28/06/2021,
KR-20220133517-A,25/03/2021,
KR-102495515-B1,10/07/2019,
KR-102556640-B1,15/06/2021,
KR-102437715-B1,07/06/2021,
KR-102350165-B1,01/06/2021,
KR-102497440-B1,27/05/2021,
KR-20220134328-A,26/03/2021,
KR-102367842-B1,25/05/2021,
KR-102330778-B1,21/05/2021,
KR-102365824-B1,20/05/2021,
KR-102387204-B1,20/05/2021,
KR-102502539-B1,31/12/2020,
KR-102349164-B1,31/07/2020,
KR-102485514-B1,07/05/2021,
KR-102431001-B1,06/05/2021,
KR-102470713-B1,29/04/2021,
KR-102503504-B1,16/04/2021,
KR-102442366-B1,15/04/2021,
KR-102524271-B1,15/04/2021,
KR-102462293-B1,14/04/2021,
KR-102500419-B1,12/04/2021,
KR-102464506-B1,04/04/2021,
KR-102260672-B1,01/04/2021,
KR-102453076-B1,25/03/2021,
KR-102300683-B1,25/03/2021,
KR-20220136536-A,30/03/2021,
KR-20220138042-A,04/04/2021,
KR-102384786-B1,09/03/2021,
KR-102289624-B1,22/02/2021,
KR-102465466-B1,22/02/2021,
KR-102390988-B1,22/12/2020,
KR-102312155-B1,04/06/2018,
KR-102493041-B1,10/02/2021,
KR-102536068-B1,02/02/2021,
KR-102242689-B1,11/01/2021,
KR-20220138146-A,05/04/2021,
KR-102463362-B1,30/12/2020,
KR-102544459-B1,29/12/2020,
KR-102509596-B1,21/12/2020,
KR-102390060-B1,21/12/2020,
KR-102471800-B1,15/12/2020,
KR-102422955-B1,15/12/2020,
KR-20220138924-A,06/04/2021,
KR-20220138925-A,06/04/2021,
KR-20220141058-A,12/04/2021,
KR-102416613-B1,02/12/2020,
KR-102406241-B1,14/09/2018,
KR-102532231-B1,26/11/2019,
KR-102425058-B1,29/11/2019,
KR-102329886-B1,24/11/2020,
KR-102459107-B1,23/11/2020,
KR-102330081-B1,20/11/2020,
KR-102326066-B1,18/11/2020,
KR-102456040-B1,18/11/2020,
KR-102342996-B1,07/04/2020,
KR-102263461-B1,17/11/2020,
KR-102426078-B1,10/11/2020,
KR-20220141395-A,13/04/2021,
KR-102424275-B1,06/11/2020,
KR-102514536-B1,06/11/2020,
KR-20220142087-A,14/04/2021,
KR-102443790-B1,02/11/2020,
KR-20220142208-A,14/04/2021,
KR-102559444-B1,28/10/2019,
KR-102277389-B1,28/10/2020,
KR-20220142210-A,14/04/2021,
KR-102329996-B1,27/10/2020,
KR-102400362-B1,22/10/2020,
KR-102246463-B1,21/10/2020,
KR-102250548-B1,08/10/2020,
KR-102372710-B1,05/10/2020,
KR-102494521-B1,29/09/2020,
KR-20220142648-A,15/04/2021,
KR-102248890-B1,15/11/2019,
KR-102399632-B1,04/09/2020,
KR-102456609-B1,02/09/2020,
KR-102308997-B1,21/08/2020,
KR-102256912-B1,07/08/2020,
KR-20230002815-A,21/04/2020,
KR-20220143456-A,16/04/2021,
KR-20210033832-A,19/09/2019,
KR-102366638-B1,09/07/2020,
KR-102468814-B1,22/06/2020,
KR-102336698-B1,15/06/2020,
KR-20220136850-A,01/04/2021,
KR-102342542-B1,10/06/2020,
KR-102375144-B1,02/06/2020,
KR-102210053-B1,28/05/2020,
KR-102325308-B1,22/05/2020,
KR-102443594-B1,21/05/2020,
KR-102428583-B1,21/05/2020,
KR-102383017-B1,19/05/2020,
KR-102467765-B1,13/05/2020,
KR-102416336-B1,11/05/2020,
KR-102544791-B1,08/05/2020,
KR-102364254-B1,29/04/2020,
KR-20220145686-A,22/04/2021,
KR-102365462-B1,22/04/2020,
KR-102347272-B1,09/04/2020,
KR-102446213-B1,08/04/2020,
KR-102210448-B1,07/04/2020,
KR-20220146853-A,26/04/2021,
KR-102443085-B1,25/03/2020,
KR-102376783-B1,20/03/2020,
KR-102315226-B1,16/03/2020,
KR-102392125-B1,12/11/2019,
KR-102378605-B1,03/03/2020,
KR-102302757-B1,21/02/2020,
KR-102322983-B1,08/01/2020,
KR-102335151-B1,14/02/2020,
KR-102193189-B1,12/02/2020,
KR-102353764-B1,29/01/2020,
KR-102163769-B1,22/01/2020,
KR-102416562-B1,10/01/2020,
KR-102331237-B1,31/12/2019,
KR-102319158-B1,11/12/2019,
KR-20220148560-A,29/04/2021,
KR-102445937-B1,11/12/2019,
KR-20220148397-A,29/04/2021,
KR-20220151974-A,07/05/2021,
KR-102317863-B1,30/12/2019,
KR-102390691-B1,30/12/2019,
KR-102416846-B1,27/12/2019,
KR-102541781-B1,26/12/2019,
KR-102396433-B1,23/12/2019,
KR-102274601-B1,17/10/2019,
KR-102145813-B1,11/12/2019,
KR-102395870-B1,29/11/2019,
KR-102288769-B1,13/08/2019,
KR-102421051-B1,22/11/2019,
KR-102089749-B1,20/11/2019,
KR-102332503-B1,20/11/2019,
KR-102172421-B1,19/11/2019,
KR-102202737-B1,18/11/2019,
KR-102386922-B1,30/09/2019,
KR-102326173-B1,15/11/2019,
KR-102305863-B1,13/11/2019,
KR-102323863-B1,11/11/2019,
KR-102283503-B1,11/11/2019,
KR-102358511-B1,08/11/2019,
KR-102334922-B1,04/11/2019,
KR-102130782-B1,31/10/2019,
KR-20220153142-A,10/05/2021,
KR-102422631-B1,29/10/2019,
KR-20220153387-A,11/05/2021,
KR-102415127-B1,29/10/2018,
KR-102269382-B1,24/09/2019,
KR-102444192-B1,24/09/2019,
KR-102285255-B1,24/09/2019,
KR-102286045-B1,19/09/2019,
KR-20190107367-A,12/03/2018,
KR-102302954-B1,06/09/2019,
KR-102273726-B1,03/09/2019,
KR-102313308-B1,21/12/2018,
KR-102291436-B1,26/08/2019,
KR-102256361-B1,26/08/2019,
KR-102205102-B1,23/08/2019,
KR-102200349-B1,22/08/2018,
KR-102327799-B1,22/08/2019,
KR-20210141390-A,13/05/2020,
KR-20220154391-A,13/05/2021,
KR-102312620-B1,02/08/2019,
KR-102277506-B1,31/07/2019,
KR-102244691-B1,26/07/2019,
KR-102262618-B1,19/07/2019,
KR-102153659-B1,02/07/2019,
KR-102230764-B1,01/07/2019,
KR-20220097126-A,31/12/2020,
KR-102077424-B1,14/05/2019,
KR-102159550-B1,08/01/2019,
KR-20220157264-A,20/05/2021,
KR-102158983-B1,03/04/2019,
KR-102038274-B1,28/03/2019,
KR-102223133-B1,22/03/2019,
KR-102228822-B1,11/02/2019,
KR-20220160286-A,27/05/2021,
KR-102123678-B1,06/02/2019,
KR-102072544-B1,30/01/2019,
KR-102100760-B1,31/12/2018,
KR-102199196-B1,17/01/2019,
KR-102157231-B1,25/01/2018,
KR-102253506-B1,07/01/2019,
KR-102096638-B1,31/12/2018,
KR-102180596-B1,31/12/2018,
KR-102232305-B1,28/12/2018,
KR-102363942-B1,24/12/2018,
KR-102524515-B1,29/11/2018,
KR-20220167923-A,15/06/2021,
KR-20210075962-A,02/08/2019,
KR-102176128-B1,30/10/2018,
KR-102169299-B1,30/10/2018,
KR-102424197-B1,30/10/2018,
KR-102191111-B1,01/10/2018,
KR-101993837-B1,26/07/2018,
KR-102134964-B1,06/08/2018,
KR-102178895-B1,31/07/2018,
KR-102118910-B1,18/07/2018,
KR-102070252-B1,17/07/2018,
KR-102138683-B1,12/07/2018,
KR-102118060-B1,25/05/2018,
KR-102111091-B1,18/05/2018,
KR-20210157364-A,19/06/2020,
KR-102166029-B1,26/04/2018,
KR-102048804-B1,13/04/2018,
KR-102050154-B1,12/01/2018,
KR-20220170651-A,23/06/2021,
KR-20230000865-A,26/06/2021,
KR-20230001835-A,29/06/2021,
KR-20230006321-A,02/07/2021,
KR-20230007151-A,05/07/2021,
KR-20230054329-A,18/10/2022,
KR-20230123896-A,17/02/2022,
KR-20230009763-A,09/07/2021,
KR-20230013310-A,19/07/2021,
KR-20230116692-A,27/01/2022,
KR-20230016232-A,20/11/2020,
KR-20230016231-A,20/11/2020,
KR-20230017577-A,28/07/2021,
KR-20230018876-A,30/07/2021,
KR-20230019369-A,01/08/2021,
KR-20230019648-A,02/08/2021,
KR-20230020086-A,03/08/2021,
KR-20230094993-A,20/12/2021,
KR-20230020705-A,04/08/2021,
KR-20230120972-A,10/02/2022,
KR-20230020804-A,04/08/2021,
KR-20230120973-A,10/02/2022,
KR-20230022632-A,09/08/2021,
KR-20230023914-A,11/08/2021,
KR-20230025727-A,16/08/2021,
KR-20230069113-A,15/09/2020,
KR-20230114691-A,25/01/2022,
KR-20220152515-A,14/04/2021,
KR-20220152516-A,14/04/2021,
KR-20230052243-A,12/10/2021,
KR-20220139834-A,22/07/2021,
KR-20220125195-A,13/08/2022,
KR-20230026786-A,18/08/2021,
KR-20230027610-A,19/08/2021,
KR-20230027890-A,20/08/2021,
KR-20230004312-A,30/06/2021,
KR-20230004295-A,30/06/2021,
KR-20230076730-A,24/11/2021,
KR-20220168576-A,16/06/2021,
KR-20230097975-A,24/12/2021,
KR-20220146998-A,26/04/2021,
KR-20230101669-A,28/12/2021,
KR-20230110148-A,14/01/2022,
KR-20220156457-A,17/05/2021,
KR-20220053526-A,12/04/2022,
KR-20230101642-A,29/12/2021,
KR-20220132466-A,23/03/2021,
KR-20230094920-A,21/12/2021,
KR-20230013591-A,19/07/2021,
KR-20230030863-A,26/08/2021,
KR-20230123283-A,,
KR-20230123212-A,,
KR-20230122816-A,,
KR-20230122399-A,,
KR-20230032033-A,30/08/2021,
KR-20230120792-A,,
KR-20230120817-A,,
KR-20230032450-A,31/08/2021,
KR-20230033365-A,01/09/2021,
KR-20230119775-A,,
KR-20230119826-A,,
KR-20230120200-A,,
KR-20230116547-A,28/01/2022,
KR-20230034558-A,03/09/2021,
KR-20230116494-A,28/01/2022,
KR-20230066597-A,11/09/2020,
KR-20230116999-A,28/01/2022,
KR-20220064891-A,12/11/2020,
KR-20230115620-A,27/01/2022,
KR-20220052310-A,20/10/2020,
KR-20230037954-A,10/09/2021,
KR-20230115764-A,27/01/2022,
KR-20230115768-A,27/01/2022,
KR-20220037975-A,18/09/2020,
KR-20230115824-A,27/01/2022,
KR-20230115575-A,27/01/2022,
KR-20230115721-A,27/01/2022,
KR-20230114865-A,25/01/2022,
KR-20230009802-A,09/07/2021,
KR-20230059679-A,26/10/2021,
KR-20230112819-A,21/01/2022,
KR-20230112290-A,20/01/2022,
KR-20230040731-A,16/09/2021,
KR-20230111924-A,19/01/2022,
KR-20220020847-A,10/04/2020,
KR-20220020844-A,10/04/2020,
KR-20230044232-A,21/09/2020,
KR-20230111091-A,17/01/2022,
KR-20230111087-A,17/01/2022,
KR-20230110950-A,17/01/2022,
KR-20220013582-A,21/10/2019,
KR-20220061840-A,06/11/2020,
KR-20230108953-A,12/01/2022,
KR-20230045208-A,28/09/2021,
KR-20220011755-A,11/01/2022,
KR-20230045279-A,28/09/2021,
KR-20230106278-A,06/01/2022,
KR-20230046061-A,29/09/2021,
KR-20230106011-A,05/01/2022,
KR-20230045795-A,29/09/2021,
KR-20230105608-A,04/01/2022,
KR-20230105557-A,04/01/2022,
KR-20190101700-A,23/02/2018,
KR-20230105043-A,03/01/2022,
KR-20230102405-A,30/12/2021,
KR-20230102674-A,30/12/2021,
KR-20230102404-A,30/12/2021,
KR-20230102403-A,30/12/2021,
KR-20230102992-A,30/12/2021,
KR-20230102759-A,30/12/2021,
KR-20230047677-A,01/10/2021,
KR-20230101045-A,29/12/2021,
KR-20220058833-A,09/04/2021,
KR-20230049933-A,07/10/2021,
KR-20230100030-A,28/12/2021,
KR-20230099844-A,28/12/2021,
KR-20230099783-A,28/12/2021,
KR-20230099012-A,27/12/2021,
KR-20230076699-A,24/11/2021,
KR-20230099011-A,27/12/2021,
KR-20230051908-A,12/10/2021,
KR-20230099016-A,27/12/2021,
KR-20230098932-A,27/12/2021,
KR-20230099049-A,27/12/2021,
KR-20230051949-A,12/10/2021,
KR-20230052687-A,13/10/2021,
KR-20230097714-A,24/12/2021,
KR-20230053464-A,14/10/2021,
KR-20230059255-A,26/10/2021,
KR-20230060274-A,27/10/2021,
KR-20230097855-A,24/12/2021,
KR-20230073934-A,23/12/2021,
KR-20230060007-A,27/10/2021,
KR-20230060321-A,27/10/2021,
KR-20230060133-A,27/10/2021,
KR-20230061868-A,29/10/2021,
KR-20230061754-A,29/10/2021,
KR-20230063214-A,01/11/2021,
KR-20230055310-A,18/10/2021,
KR-20230064170-A,03/11/2021,
KR-20230064923-A,04/11/2021,
KR-20230097722-A,24/12/2021,
KR-20230097794-A,24/12/2021,
KR-20230065807-A,05/11/2021,
KR-20230096727-A,23/12/2021,
KR-20230096770-A,23/12/2021,
KR-20230094022-A,20/12/2021,
KR-20230093996-A,20/12/2021,
KR-20230067775-A,09/11/2021,
KR-20230092230-A,17/12/2021,
KR-20230090912-A,15/12/2021,
KR-20230089769-A,14/12/2021,
KR-20230087054-A,09/12/2021,
KR-20220085721-A,15/12/2020,
KR-20230068800-A,11/11/2021,
KR-20230068575-A,11/11/2021,
KR-20230085689-A,07/12/2021,
KR-20230070684-A,15/11/2021,
KR-20230084831-A,06/12/2021,
KR-20230083905-A,03/12/2021,
KR-20230083411-A,03/12/2021,
KR-20230070681-A,15/11/2021,
KR-20230071453-A,16/11/2021,
KR-20230080632-A,30/11/2021,
KR-20230081279-A,30/11/2021,
KR-20230081117-A,30/11/2021,
KR-20230059100-A,25/10/2021,
KR-20220071914-A,24/11/2020,
KR-20230081063-A,30/11/2021,
KR-20230081886-A,30/11/2021,
KR-20230080538-A,30/11/2021,
KR-20230079801-A,29/11/2021,
KR-20230078040-A,26/11/2021,
KR-20230060402-A,27/10/2021,
KR-20230076349-A,24/11/2021,
KR-20230110628-A,04/12/2020,
KR-20230075759-A,23/11/2021,
KR-20230075138-A,22/11/2021,
KR-20230074328-A,19/11/2021,
KR-101849912-B1,25/05/2017,
KR-101812969-B1,06/11/2017,
KR-20180113145-A,05/04/2017,
KR-20180113140-A,05/04/2017,
KR-20190008163-A,27/11/2018,
KR-20180041055-A,06/09/2017,
KR-20190010195-A,21/07/2017,
KR-20200139034-A,03/06/2019,
KR-20180041054-A,06/09/2017,
KR-20180089682-A,01/02/2017,
KR-101993293-B1,05/10/2018,
KR-102094161-B1,16/07/2019,
KR-20200108757-A,11/03/2019,
KR-102434606-B1,26/05/2022,
KR-20200030345-A,12/09/2018,
KR-102549237-B1,30/08/2021,
KR-102434058-B1,28/01/2022,
KR-20230032056-A,30/08/2021,
KR-102498532-B1,11/05/2022,
KR-20230036750-A,08/09/2021,
